,0,1,2,3,4,5
1072,7.0,20.0,15.0,17.0,20.0,11.0
1073,0.0,15.0,19.0,23.0,20.0,13.0
1074,7.0,16.0,19.0,18.0,16.0,14.0
1075,2.0,23.0,17.0,13.0,17.0,18.0
1076,4.0,22.0,15.0,19.0,12.0,18.0
1077,4.0,16.0,15.0,15.0,17.0,23.0
1078,0.0,22.0,13.0,13.0,30.0,12.0
1079,8.0,14.0,27.0,16.0,11.0,14.0
1080,0.0,16.0,21.0,18.0,19.0,16.0
1081,5.0,24.0,17.0,10.0,18.0,16.0
1082,17.0,12.0,9.0,19.0,19.0,14.0
1083,9.0,20.0,18.0,17.0,11.0,15.0
1084,9.0,19.0,15.0,18.0,13.0,16.0
1085,0.0,16.0,11.0,18.0,28.0,17.0
1086,5.0,19.0,18.0,18.0,12.0,18.0
1087,3.0,14.0,22.0,20.0,13.0,18.0
1088,5.0,13.0,24.0,14.0,19.0,15.0
1089,0.0,20.0,16.0,21.0,16.0,17.0
1090,0.0,26.0,18.0,13.0,15.0,18.0
1091,0.0,10.0,27.0,19.0,15.0,19.0
1092,0.0,9.0,21.0,18.0,20.0,22.0
1093,8.0,13.0,18.0,12.0,23.0,16.0
1094,13.0,15.0,23.0,16.0,12.0,11.0
1095,4.0,13.0,19.0,13.0,18.0,23.0
1096,0.0,16.0,22.0,14.0,20.0,18.0
1097,14.0,25.0,15.0,13.0,15.0,8.0
1098,6.0,18.0,19.0,19.0,13.0,15.0
1099,18.0,10.0,17.0,17.0,10.0,18.0
1100,6.0,19.0,16.0,13.0,17.0,19.0
1101,13.0,13.0,17.0,23.0,13.0,11.0
1102,10.0,18.0,17.0,18.0,12.0,15.0
1103,13.0,17.0,14.0,18.0,19.0,9.0
1104,12.0,16.0,16.0,21.0,11.0,14.0
1105,4.0,19.0,11.0,17.0,17.0,22.0
1106,0.0,9.0,26.0,13.0,24.0,18.0
1107,2.0,19.0,29.0,15.0,18.0,7.0
1108,10.0,25.0,12.0,13.0,11.0,19.0
1109,2.0,16.0,19.0,11.0,19.0,23.0
1110,0.0,16.0,17.0,24.0,15.0,18.0
1111,5.0,15.0,17.0,15.0,23.0,15.0
1112,6.0,14.0,21.0,17.0,16.0,16.0
1113,0.0,12.0,18.0,20.0,21.0,19.0
1114,0.0,19.0,17.0,12.0,22.0,20.0
1115,1.0,14.0,17.0,21.0,21.0,16.0
1116,6.0,16.0,15.0,14.0,21.0,18.0
1117,3.0,15.0,21.0,12.0,19.0,20.0
1118,10.0,18.0,20.0,15.0,15.0,12.0
1119,0.0,0.0,17.0,19.0,27.0,27.0
1120,0.0,6.0,26.0,11.0,27.0,20.0
1121,3.0,16.0,18.0,17.0,17.0,19.0
1122,0.0,15.0,20.0,16.0,24.0,15.0
1123,0.0,20.0,17.0,17.0,18.0,18.0
1124,16.0,19.0,15.0,16.0,11.0,13.0
1125,8.0,17.0,17.0,16.0,18.0,14.0
1126,0.0,8.0,14.0,23.0,18.0,27.0
1127,7.0,16.0,19.0,14.0,20.0,14.0
1128,16.0,18.0,13.0,12.0,17.0,14.0
1129,15.0,15.0,13.0,18.0,12.0,17.0
1130,9.0,14.0,14.0,17.0,17.0,19.0
1131,20.0,16.0,18.0,10.0,10.0,16.0
1132,12.0,24.0,11.0,11.0,18.0,14.0
1133,9.0,17.0,21.0,7.0,23.0,13.0
1134,0.0,17.0,30.0,17.0,13.0,13.0
1135,10.0,16.0,18.0,21.0,10.0,15.0
1136,0.0,5.0,25.0,22.0,24.0,14.0
1137,4.0,20.0,13.0,13.0,22.0,18.0
1138,10.0,13.0,20.0,19.0,16.0,12.0
1139,5.0,20.0,15.0,15.0,22.0,13.0
1140,4.0,15.0,14.0,20.0,17.0,20.0
1141,1.0,19.0,12.0,17.0,22.0,19.0
1142,5.0,17.0,18.0,24.0,12.0,14.0
1143,9.0,21.0,13.0,10.0,19.0,18.0
1144,14.0,13.0,8.0,13.0,21.0,21.0
1145,12.0,13.0,20.0,14.0,22.0,9.0
1146,6.0,19.0,11.0,16.0,13.0,25.0
1147,0.0,13.0,17.0,22.0,19.0,19.0
1148,0.0,17.0,15.0,18.0,17.0,23.0
1149,10.0,17.0,15.0,18.0,12.0,18.0
1150,0.0,12.0,20.0,24.0,14.0,20.0
1151,0.0,17.0,12.0,23.0,18.0,20.0
1152,8.0,9.0,19.0,18.0,18.0,18.0
1153,3.0,21.0,18.0,14.0,17.0,17.0
1154,1.0,14.0,17.0,14.0,29.0,15.0
1155,0.0,16.0,13.0,24.0,18.0,19.0
1156,0.0,14.0,15.0,23.0,20.0,18.0
1157,0.0,13.0,21.0,17.0,21.0,18.0
1158,4.0,13.0,19.0,21.0,19.0,14.0
1159,4.0,17.0,20.0,16.0,16.0,17.0
1160,3.0,16.0,20.0,17.0,12.0,22.0
1161,13.0,12.0,15.0,19.0,11.0,20.0
1162,0.0,13.0,14.0,26.0,13.0,24.0
1163,0.0,0.0,28.0,15.0,26.0,21.0
1164,10.0,16.0,15.0,13.0,19.0,17.0
1165,5.0,14.0,22.0,19.0,19.0,11.0
1166,14.0,21.0,14.0,8.0,17.0,16.0
1167,13.0,22.0,10.0,16.0,14.0,15.0
1168,2.0,20.0,12.0,21.0,17.0,18.0
1169,2.0,18.0,14.0,18.0,19.0,19.0
1170,3.0,13.0,18.0,19.0,19.0,18.0
1171,0.0,19.0,17.0,19.0,18.0,17.0
1172,0.0,16.0,18.0,14.0,22.0,20.0
1173,9.0,19.0,11.0,19.0,20.0,12.0
1174,9.0,13.0,16.0,18.0,17.0,17.0
1175,4.0,26.0,15.0,21.0,11.0,13.0
1176,15.0,18.0,11.0,18.0,16.0,12.0
1177,7.0,19.0,17.0,16.0,17.0,14.0
1178,5.0,23.0,16.0,17.0,17.0,12.0
1179,21.0,12.0,15.0,18.0,14.0,10.0
1180,17.0,19.0,14.0,9.0,16.0,15.0
1181,15.0,15.0,14.0,19.0,13.0,14.0
1182,0.0,11.0,24.0,17.0,18.0,20.0
1183,13.0,20.0,13.0,16.0,13.0,15.0
1184,3.0,21.0,15.0,20.0,16.0,15.0
1185,17.0,11.0,20.0,13.0,16.0,13.0
1186,10.0,23.0,16.0,17.0,11.0,13.0
1187,0.0,21.0,15.0,18.0,17.0,19.0
1188,0.0,17.0,21.0,18.0,21.0,13.0
1189,13.0,15.0,17.0,18.0,12.0,15.0
1190,13.0,23.0,14.0,10.0,17.0,13.0
1191,14.0,12.0,10.0,18.0,17.0,19.0
1192,11.0,12.0,20.0,19.0,15.0,13.0
1193,0.0,12.0,17.0,19.0,21.0,21.0
1194,6.0,21.0,18.0,23.0,10.0,12.0
1195,12.0,12.0,17.0,18.0,18.0,13.0
1196,0.0,18.0,15.0,21.0,18.0,18.0
1197,0.0,13.0,24.0,18.0,17.0,18.0
1198,5.0,9.0,23.0,21.0,10.0,22.0
1199,0.0,17.0,17.0,26.0,13.0,17.0
1200,0.0,6.0,25.0,18.0,15.0,26.0
1201,8.0,19.0,11.0,17.0,13.0,22.0
1202,7.0,14.0,10.0,23.0,17.0,19.0
1203,0.0,14.0,18.0,18.0,23.0,17.0
1204,8.0,14.0,17.0,16.0,16.0,19.0
1205,15.0,14.0,17.0,12.0,18.0,14.0
1206,3.0,14.0,15.0,20.0,24.0,14.0
1207,2.0,16.0,22.0,18.0,19.0,13.0
1208,7.0,22.0,17.0,17.0,13.0,14.0
1209,0.0,16.0,13.0,18.0,26.0,17.0
1210,2.0,14.0,18.0,20.0,24.0,12.0
1211,10.0,14.0,14.0,20.0,19.0,13.0
1212,0.0,14.0,20.0,18.0,22.0,16.0
1213,5.0,17.0,15.0,20.0,21.0,12.0
1214,0.0,11.0,13.0,23.0,23.0,20.0
1215,6.0,14.0,18.0,17.0,13.0,22.0
1216,11.0,22.0,9.0,16.0,16.0,16.0
1217,0.0,15.0,19.0,18.0,17.0,21.0
1218,0.0,20.0,23.0,16.0,13.0,18.0
1219,0.0,14.0,22.0,19.0,18.0,17.0
1220,2.0,12.0,17.0,18.0,22.0,19.0
1221,0.0,19.0,16.0,13.0,25.0,17.0
1222,0.0,14.0,20.0,23.0,12.0,21.0
1223,12.0,9.0,19.0,19.0,16.0,15.0
1224,1.0,23.0,14.0,16.0,19.0,17.0
1225,1.0,21.0,20.0,19.0,15.0,14.0
1226,24.0,19.0,9.0,12.0,9.0,17.0
1227,4.0,15.0,22.0,12.0,19.0,18.0
1228,15.0,15.0,15.0,7.0,22.0,16.0
1229,0.0,15.0,20.0,14.0,21.0,20.0
1230,9.0,21.0,17.0,13.0,18.0,12.0
1231,9.0,23.0,17.0,14.0,10.0,17.0
1232,10.0,13.0,15.0,23.0,10.0,19.0
1233,0.0,9.0,26.0,19.0,21.0,15.0
1234,0.0,10.0,20.0,13.0,28.0,19.0
1235,10.0,15.0,13.0,24.0,12.0,16.0
1236,0.0,14.0,17.0,20.0,20.0,19.0
1237,19.0,8.0,15.0,15.0,15.0,18.0
1238,2.0,16.0,16.0,17.0,23.0,16.0
1239,2.0,18.0,18.0,11.0,18.0,23.0
1240,1.0,21.0,16.0,19.0,18.0,15.0
1241,8.0,18.0,14.0,19.0,14.0,17.0
1242,7.0,15.0,21.0,18.0,17.0,12.0
1243,8.0,20.0,24.0,14.0,15.0,9.0
1244,14.0,10.0,16.0,12.0,21.0,17.0
1245,4.0,26.0,21.0,10.0,15.0,14.0
1246,11.0,13.0,21.0,16.0,16.0,13.0
1247,1.0,16.0,22.0,17.0,10.0,24.0
1248,8.0,11.0,21.0,15.0,15.0,20.0
1249,0.0,19.0,17.0,22.0,17.0,15.0
1250,0.0,18.0,20.0,12.0,19.0,21.0
1251,2.0,18.0,17.0,18.0,17.0,18.0
1252,0.0,10.0,17.0,22.0,20.0,21.0
1253,12.0,15.0,20.0,11.0,14.0,18.0
1254,0.0,13.0,20.0,15.0,18.0,24.0
1255,0.0,20.0,26.0,16.0,11.0,17.0
1256,0.0,18.0,25.0,11.0,15.0,21.0
1257,7.0,21.0,13.0,18.0,14.0,17.0
1258,0.0,17.0,23.0,13.0,19.0,18.0
1259,3.0,19.0,22.0,17.0,17.0,12.0
1260,1.0,14.0,22.0,16.0,15.0,22.0
1261,0.0,5.0,22.0,24.0,23.0,16.0
1262,0.0,23.0,21.0,12.0,14.0,20.0
1263,1.0,18.0,16.0,16.0,22.0,17.0
1264,0.0,13.0,15.0,15.0,23.0,24.0
1265,8.0,15.0,22.0,18.0,13.0,14.0
1266,0.0,18.0,22.0,13.0,20.0,17.0
1267,7.0,18.0,13.0,19.0,14.0,19.0
1268,2.0,17.0,18.0,19.0,16.0,18.0
1269,11.0,12.0,18.0,15.0,19.0,15.0
1270,0.0,12.0,16.0,14.0,26.0,22.0
1271,4.0,12.0,23.0,24.0,11.0,16.0
1272,0.0,11.0,14.0,19.0,23.0,23.0
1273,0.0,16.0,19.0,20.0,16.0,19.0
1274,0.0,19.0,16.0,19.0,19.0,17.0
1275,0.0,16.0,22.0,18.0,16.0,18.0
1276,13.0,17.0,9.0,17.0,18.0,16.0
1277,6.0,18.0,17.0,18.0,16.0,15.0
1278,8.0,19.0,14.0,18.0,14.0,17.0
1279,1.0,12.0,22.0,18.0,18.0,19.0
1280,17.0,11.0,12.0,17.0,15.0,18.0
1281,0.0,15.0,17.0,16.0,21.0,21.0
1282,18.0,17.0,14.0,11.0,10.0,20.0
1283,0.0,14.0,18.0,19.0,16.0,23.0
1284,16.0,13.0,19.0,19.0,12.0,11.0
1285,0.0,18.0,21.0,20.0,16.0,15.0
1286,0.0,9.0,19.0,18.0,24.0,20.0
1287,5.0,16.0,17.0,10.0,16.0,26.0
1288,0.0,18.0,17.0,17.0,20.0,18.0
1289,0.0,12.0,10.0,25.0,20.0,23.0
1290,11.0,13.0,17.0,12.0,18.0,19.0
1291,8.0,12.0,15.0,17.0,13.0,25.0
1292,12.0,19.0,14.0,12.0,14.0,19.0
1293,3.0,20.0,23.0,20.0,10.0,14.0
1294,12.0,14.0,11.0,17.0,14.0,22.0
1295,12.0,19.0,16.0,20.0,10.0,13.0
1296,7.0,16.0,18.0,14.0,20.0,15.0
1297,3.0,17.0,15.0,15.0,21.0,19.0
1298,13.0,13.0,19.0,16.0,15.0,14.0
1299,0.0,9.0,21.0,22.0,18.0,20.0
1300,10.0,18.0,14.0,16.0,14.0,18.0
1301,19.0,16.0,16.0,15.0,14.0,10.0
1302,10.0,17.0,13.0,14.0,16.0,20.0
1303,21.0,10.0,9.0,19.0,13.0,18.0
1304,0.0,5.0,29.0,16.0,29.0,11.0
1305,8.0,14.0,19.0,20.0,19.0,10.0
1306,0.0,14.0,17.0,19.0,18.0,22.0
1307,3.0,22.0,13.0,21.0,21.0,10.0
1308,0.0,9.0,26.0,14.0,21.0,20.0
1309,10.0,15.0,18.0,16.0,12.0,19.0
1310,10.0,21.0,12.0,17.0,17.0,13.0
1311,11.0,15.0,18.0,14.0,17.0,15.0
1312,0.0,5.0,23.0,23.0,14.0,25.0
1313,0.0,11.0,16.0,22.0,19.0,22.0
1314,2.0,26.0,13.0,14.0,21.0,14.0
1315,13.0,15.0,14.0,24.0,12.0,12.0
1316,8.0,20.0,16.0,17.0,12.0,17.0
1317,17.0,18.0,13.0,15.0,14.0,13.0
1318,16.0,12.0,15.0,17.0,17.0,13.0
1319,8.0,16.0,17.0,19.0,13.0,17.0
1320,0.0,4.0,22.0,25.0,20.0,19.0
1321,3.0,17.0,23.0,22.0,15.0,10.0
1322,0.0,16.0,20.0,24.0,13.0,17.0
1323,13.0,12.0,21.0,12.0,16.0,16.0
1324,0.0,10.0,17.0,23.0,16.0,24.0
1325,3.0,12.0,16.0,22.0,14.0,23.0
1326,0.0,13.0,15.0,23.0,23.0,16.0
1327,10.0,19.0,16.0,15.0,17.0,13.0
1328,20.0,12.0,15.0,14.0,16.0,13.0
1329,0.0,20.0,13.0,22.0,14.0,21.0
1330,10.0,17.0,16.0,13.0,16.0,18.0
1331,4.0,22.0,10.0,20.0,17.0,17.0
1332,0.0,7.0,18.0,31.0,25.0,9.0
1333,13.0,22.0,17.0,8.0,14.0,16.0
1334,15.0,14.0,12.0,18.0,12.0,19.0
1335,0.0,13.0,19.0,22.0,25.0,11.0
1336,0.0,18.0,20.0,19.0,18.0,15.0
1337,0.0,21.0,15.0,13.0,21.0,20.0
1338,2.0,17.0,14.0,19.0,19.0,19.0
1339,1.0,12.0,19.0,19.0,20.0,19.0
1340,17.0,21.0,12.0,10.0,18.0,12.0
1341,4.0,14.0,18.0,20.0,20.0,14.0
1342,0.0,16.0,22.0,18.0,21.0,13.0
1343,5.0,13.0,20.0,18.0,17.0,17.0
1344,0.0,3.0,18.0,22.0,21.0,26.0
1345,9.0,20.0,18.0,17.0,15.0,11.0
1346,13.0,12.0,14.0,16.0,18.0,17.0
1347,14.0,11.0,16.0,18.0,10.0,21.0
1348,0.0,14.0,21.0,16.0,16.0,23.0
1349,8.0,9.0,23.0,13.0,17.0,20.0
1350,19.0,13.0,15.0,9.0,22.0,12.0
1351,13.0,15.0,18.0,17.0,15.0,12.0
1352,0.0,13.0,25.0,17.0,16.0,19.0
1353,0.0,14.0,21.0,13.0,21.0,21.0
1354,0.0,10.0,17.0,19.0,20.0,24.0
1355,1.0,22.0,9.0,15.0,20.0,23.0
1356,0.0,19.0,15.0,8.0,19.0,29.0
1357,3.0,15.0,13.0,20.0,17.0,22.0
1358,4.0,17.0,12.0,21.0,15.0,21.0
1359,0.0,22.0,21.0,16.0,20.0,11.0
1360,16.0,14.0,17.0,13.0,14.0,16.0
1361,11.0,19.0,12.0,15.0,14.0,19.0
1362,0.0,12.0,22.0,20.0,21.0,15.0
1363,0.0,17.0,17.0,19.0,19.0,18.0
1364,8.0,18.0,16.0,16.0,22.0,10.0
1365,10.0,13.0,20.0,18.0,20.0,9.0
1366,0.0,15.0,21.0,11.0,27.0,16.0
1367,2.0,10.0,15.0,15.0,30.0,18.0
1368,13.0,12.0,18.0,20.0,14.0,13.0
1369,1.0,14.0,20.0,14.0,26.0,15.0
1370,0.0,6.0,17.0,22.0,18.0,27.0
1371,0.0,19.0,14.0,17.0,14.0,26.0
1372,0.0,9.0,23.0,19.0,20.0,19.0
1373,0.0,12.0,14.0,21.0,23.0,20.0
1374,6.0,20.0,13.0,17.0,14.0,20.0
1375,16.0,15.0,14.0,16.0,15.0,14.0
1376,10.0,9.0,18.0,19.0,19.0,15.0
1377,11.0,17.0,13.0,14.0,18.0,17.0
1378,14.0,14.0,10.0,12.0,19.0,21.0
1379,10.0,14.0,12.0,15.0,22.0,17.0
1380,13.0,11.0,14.0,21.0,13.0,18.0
1381,0.0,24.0,21.0,12.0,18.0,15.0
1382,8.0,17.0,17.0,12.0,17.0,19.0
1383,6.0,17.0,18.0,11.0,16.0,22.0
1384,0.0,6.0,18.0,18.0,24.0,24.0
1385,7.0,16.0,17.0,24.0,12.0,14.0
1386,0.0,5.0,23.0,25.0,17.0,20.0
1387,11.0,10.0,16.0,14.0,17.0,22.0
1388,13.0,14.0,15.0,21.0,16.0,11.0
1389,0.0,13.0,17.0,21.0,23.0,16.0
1390,8.0,10.0,16.0,23.0,23.0,10.0
1391,1.0,20.0,20.0,18.0,17.0,14.0
1392,13.0,12.0,20.0,19.0,10.0,16.0
1393,0.0,17.0,24.0,16.0,17.0,16.0
1394,12.0,10.0,16.0,17.0,15.0,20.0
1395,4.0,20.0,13.0,17.0,24.0,12.0
1396,4.0,17.0,17.0,18.0,15.0,19.0
1397,21.0,15.0,10.0,10.0,20.0,14.0
1398,8.0,20.0,12.0,21.0,14.0,15.0
1399,5.0,13.0,13.0,22.0,14.0,23.0
1400,11.0,19.0,21.0,9.0,15.0,15.0
1401,5.0,25.0,11.0,8.0,25.0,16.0
1402,15.0,18.0,15.0,20.0,9.0,13.0
1403,0.0,16.0,29.0,14.0,13.0,18.0
1404,7.0,15.0,16.0,18.0,19.0,15.0
1405,8.0,14.0,18.0,15.0,15.0,20.0
1406,0.0,7.0,20.0,20.0,23.0,20.0
1407,4.0,20.0,19.0,12.0,17.0,18.0
1408,0.0,6.0,22.0,17.0,21.0,24.0
1409,2.0,19.0,20.0,16.0,20.0,13.0
1410,4.0,14.0,24.0,17.0,15.0,16.0
1411,17.0,17.0,17.0,13.0,12.0,14.0
1412,13.0,20.0,14.0,12.0,16.0,15.0
1413,6.0,12.0,19.0,12.0,19.0,22.0
1414,3.0,19.0,21.0,21.0,13.0,13.0
1415,4.0,14.0,16.0,22.0,15.0,19.0
1416,0.0,23.0,18.0,13.0,18.0,18.0
1417,0.0,10.0,22.0,16.0,21.0,21.0
1418,19.0,12.0,16.0,11.0,17.0,15.0
1419,0.0,2.0,23.0,25.0,22.0,18.0
1420,0.0,13.0,15.0,17.0,24.0,21.0
1421,5.0,11.0,16.0,23.0,20.0,15.0
1422,0.0,14.0,13.0,18.0,24.0,21.0
1423,6.0,18.0,18.0,21.0,19.0,8.0
1424,5.0,19.0,14.0,19.0,18.0,15.0
1425,0.0,23.0,15.0,13.0,22.0,17.0
1426,0.0,17.0,17.0,20.0,15.0,21.0
1427,12.0,14.0,18.0,23.0,11.0,12.0
1428,8.0,13.0,15.0,16.0,16.0,22.0
1429,8.0,17.0,17.0,15.0,16.0,17.0
1430,4.0,17.0,17.0,20.0,18.0,14.0
1431,16.0,16.0,16.0,9.0,16.0,17.0
1432,0.0,18.0,12.0,15.0,21.0,24.0
1433,8.0,16.0,12.0,18.0,24.0,12.0
1434,0.0,16.0,12.0,7.0,23.0,32.0
1435,8.0,15.0,19.0,15.0,16.0,17.0
1436,7.0,13.0,15.0,20.0,19.0,16.0
1437,20.0,17.0,8.0,14.0,18.0,13.0
1438,16.0,18.0,16.0,14.0,16.0,10.0
1439,0.0,14.0,25.0,21.0,13.0,17.0
1440,0.0,18.0,23.0,17.0,17.0,15.0
1441,0.0,12.0,16.0,23.0,18.0,21.0
1442,13.0,14.0,12.0,19.0,14.0,18.0
1443,5.0,19.0,10.0,22.0,14.0,20.0
1444,0.0,11.0,22.0,18.0,17.0,22.0
1445,19.0,10.0,16.0,15.0,13.0,17.0
1446,0.0,10.0,22.0,16.0,25.0,17.0
1447,9.0,19.0,13.0,13.0,18.0,18.0
1448,15.0,18.0,11.0,10.0,18.0,18.0
1449,4.0,19.0,14.0,16.0,20.0,17.0
1450,0.0,24.0,24.0,13.0,13.0,16.0
1451,14.0,24.0,16.0,11.0,13.0,12.0
1452,1.0,18.0,10.0,19.0,19.0,23.0
1453,15.0,14.0,22.0,17.0,10.0,12.0
1454,12.0,17.0,17.0,11.0,23.0,10.0
1455,0.0,10.0,13.0,23.0,21.0,23.0
1456,0.0,17.0,24.0,17.0,13.0,19.0
1457,9.0,11.0,15.0,21.0,20.0,14.0
1458,8.0,19.0,16.0,15.0,15.0,17.0
1459,8.0,19.0,13.0,15.0,18.0,17.0
1460,2.0,11.0,19.0,21.0,26.0,11.0
1461,0.0,13.0,31.0,16.0,17.0,13.0
1462,8.0,17.0,14.0,14.0,20.0,17.0
1463,0.0,8.0,21.0,19.0,25.0,17.0
1464,1.0,20.0,12.0,20.0,17.0,20.0
1465,12.0,15.0,12.0,16.0,21.0,14.0
1466,0.0,7.0,21.0,24.0,22.0,16.0
1467,0.0,21.0,19.0,16.0,15.0,19.0
1468,0.0,11.0,25.0,16.0,21.0,17.0
1469,14.0,11.0,15.0,18.0,15.0,17.0
1470,0.0,17.0,16.0,22.0,20.0,15.0
1471,0.0,6.0,22.0,21.0,24.0,17.0
1472,9.0,20.0,17.0,13.0,14.0,17.0
1473,16.0,17.0,15.0,11.0,17.0,14.0
1474,10.0,16.0,16.0,18.0,18.0,12.0
1475,0.0,19.0,21.0,17.0,19.0,14.0
1476,13.0,17.0,9.0,16.0,14.0,21.0
1477,20.0,20.0,9.0,10.0,16.0,15.0
1478,9.0,15.0,10.0,23.0,15.0,18.0
1479,14.0,20.0,11.0,16.0,19.0,10.0
1480,8.0,17.0,15.0,17.0,20.0,13.0
1481,10.0,22.0,10.0,21.0,18.0,9.0
1482,1.0,16.0,20.0,16.0,22.0,15.0
1483,6.0,20.0,21.0,14.0,13.0,16.0
1484,22.0,13.0,12.0,10.0,19.0,14.0
1485,4.0,16.0,17.0,24.0,12.0,17.0
1486,5.0,19.0,18.0,21.0,13.0,14.0
1487,0.0,0.0,22.0,27.0,25.0,16.0
1488,12.0,16.0,19.0,11.0,10.0,22.0
1489,10.0,11.0,9.0,27.0,16.0,17.0
1490,9.0,19.0,19.0,10.0,21.0,12.0
1491,8.0,14.0,21.0,13.0,18.0,16.0
1492,10.0,13.0,22.0,11.0,17.0,17.0
1493,5.0,17.0,15.0,15.0,19.0,19.0
1494,9.0,15.0,13.0,21.0,16.0,16.0
1495,0.0,18.0,19.0,17.0,10.0,26.0
1496,1.0,14.0,13.0,28.0,15.0,19.0
1497,14.0,18.0,13.0,20.0,13.0,12.0
1498,7.0,24.0,15.0,10.0,14.0,20.0
1499,0.0,10.0,25.0,23.0,12.0,20.0
1500,6.0,16.0,14.0,18.0,17.0,19.0
1501,15.0,10.0,14.0,16.0,22.0,13.0
1502,0.0,12.0,22.0,15.0,18.0,23.0
1503,12.0,15.0,18.0,16.0,15.0,14.0
1504,9.0,20.0,11.0,21.0,10.0,19.0
1505,10.0,20.0,17.0,18.0,10.0,15.0
1506,0.0,14.0,18.0,21.0,18.0,19.0
1507,0.0,21.0,25.0,13.0,18.0,13.0
1508,0.0,19.0,22.0,21.0,16.0,12.0
1509,8.0,15.0,15.0,19.0,15.0,18.0
1510,12.0,14.0,14.0,17.0,22.0,11.0
1511,1.0,17.0,18.0,23.0,15.0,16.0
1512,0.0,17.0,18.0,15.0,15.0,25.0
1513,0.0,15.0,22.0,19.0,14.0,20.0
1514,0.0,7.0,18.0,22.0,13.0,30.0
1515,3.0,17.0,18.0,10.0,20.0,22.0
1516,0.0,11.0,19.0,12.0,27.0,21.0
1517,2.0,16.0,11.0,18.0,22.0,21.0
1518,2.0,20.0,15.0,30.0,8.0,15.0
1519,6.0,23.0,17.0,10.0,17.0,17.0
1520,2.0,24.0,17.0,16.0,16.0,15.0
1521,0.0,14.0,21.0,19.0,25.0,11.0
1522,3.0,13.0,21.0,20.0,22.0,11.0
1523,0.0,14.0,17.0,22.0,20.0,17.0
1524,7.0,19.0,18.0,12.0,19.0,15.0
1525,10.0,13.0,15.0,19.0,12.0,21.0
1526,0.0,15.0,17.0,22.0,16.0,20.0
1527,0.0,16.0,12.0,17.0,24.0,21.0
1528,3.0,20.0,13.0,18.0,21.0,15.0
1529,20.0,11.0,12.0,15.0,18.0,14.0
1530,9.0,16.0,20.0,13.0,13.0,19.0
1531,14.0,18.0,11.0,17.0,15.0,15.0
1532,0.0,9.0,22.0,20.0,21.0,18.0
1533,0.0,6.0,19.0,29.0,21.0,15.0
1534,0.0,20.0,20.0,17.0,16.0,17.0
1535,5.0,15.0,23.0,15.0,17.0,15.0
1536,0.0,14.0,20.0,21.0,14.0,21.0
1537,0.0,18.0,14.0,19.0,23.0,16.0
1538,12.0,19.0,13.0,18.0,16.0,12.0
1539,0.0,21.0,17.0,18.0,17.0,17.0
1540,15.0,13.0,14.0,16.0,19.0,13.0
1541,0.0,12.0,18.0,16.0,26.0,18.0
1542,0.0,10.0,14.0,22.0,23.0,21.0
1543,0.0,14.0,15.0,22.0,15.0,24.0
1544,10.0,20.0,17.0,13.0,12.0,18.0
1545,0.0,17.0,18.0,20.0,17.0,18.0
1546,10.0,15.0,19.0,13.0,11.0,22.0
1547,8.0,16.0,11.0,15.0,18.0,22.0
1548,1.0,25.0,10.0,13.0,25.0,16.0
1549,5.0,18.0,13.0,19.0,20.0,15.0
1550,11.0,20.0,17.0,14.0,15.0,13.0
1551,4.0,17.0,12.0,21.0,16.0,20.0
1552,13.0,18.0,14.0,14.0,11.0,20.0
1553,0.0,21.0,16.0,18.0,16.0,19.0
1554,28.0,17.0,10.0,13.0,12.0,10.0
1555,0.0,10.0,27.0,23.0,19.0,11.0
1556,8.0,15.0,20.0,20.0,10.0,17.0
1557,5.0,16.0,21.0,15.0,20.0,13.0
1558,12.0,19.0,17.0,12.0,18.0,12.0
1559,0.0,5.0,29.0,23.0,18.0,15.0
1560,0.0,7.0,23.0,18.0,25.0,17.0
1561,8.0,17.0,13.0,23.0,11.0,18.0
1562,4.0,23.0,15.0,19.0,10.0,19.0
1563,14.0,19.0,19.0,11.0,12.0,15.0
1564,0.0,11.0,26.0,13.0,19.0,21.0
1565,12.0,19.0,12.0,16.0,18.0,13.0
1566,1.0,18.0,20.0,18.0,17.0,16.0
1567,7.0,25.0,11.0,17.0,13.0,17.0
1568,3.0,15.0,18.0,14.0,19.0,21.0
1569,6.0,19.0,13.0,9.0,19.0,24.0
1570,9.0,12.0,24.0,16.0,10.0,19.0
1571,0.0,19.0,16.0,18.0,18.0,19.0
1572,5.0,20.0,14.0,19.0,16.0,16.0
1573,3.0,16.0,20.0,13.0,20.0,18.0
1574,3.0,16.0,18.0,17.0,24.0,12.0
1575,6.0,15.0,17.0,16.0,18.0,18.0
1576,13.0,19.0,21.0,10.0,11.0,16.0
1577,9.0,16.0,19.0,16.0,11.0,19.0
1578,0.0,9.0,29.0,15.0,21.0,16.0
1579,0.0,21.0,22.0,12.0,18.0,17.0
1580,8.0,16.0,17.0,19.0,13.0,17.0
1581,0.0,10.0,20.0,20.0,20.0,20.0
1582,9.0,9.0,10.0,23.0,21.0,18.0
1583,6.0,17.0,17.0,16.0,17.0,17.0
1584,6.0,19.0,22.0,13.0,15.0,15.0
1585,0.0,18.0,23.0,16.0,21.0,12.0
1586,8.0,28.0,12.0,10.0,21.0,11.0
1587,3.0,23.0,10.0,18.0,12.0,24.0
1588,4.0,20.0,15.0,20.0,16.0,15.0
1589,2.0,21.0,13.0,19.0,21.0,14.0
