,0,1,2,3,4,5
537,6.0,19.0,21.0,11.0,19.0,14.0
538,13.0,12.0,15.0,16.0,20.0,14.0
539,0.0,21.0,18.0,18.0,20.0,13.0
540,0.0,15.0,16.0,22.0,18.0,19.0
541,0.0,17.0,17.0,18.0,21.0,17.0
542,16.0,15.0,16.0,18.0,8.0,17.0
543,8.0,17.0,16.0,18.0,18.0,13.0
544,0.0,20.0,18.0,18.0,16.0,18.0
545,4.0,18.0,20.0,12.0,17.0,19.0
546,0.0,6.0,23.0,21.0,21.0,19.0
547,7.0,19.0,10.0,18.0,16.0,20.0
548,0.0,20.0,13.0,21.0,16.0,20.0
549,13.0,13.0,9.0,20.0,14.0,21.0
550,8.0,18.0,16.0,18.0,10.0,20.0
551,9.0,15.0,22.0,16.0,13.0,15.0
552,4.0,21.0,15.0,14.0,19.0,17.0
553,7.0,13.0,18.0,17.0,20.0,15.0
554,9.0,21.0,16.0,12.0,18.0,14.0
555,0.0,18.0,27.0,14.0,15.0,16.0
556,0.0,21.0,12.0,15.0,22.0,20.0
557,12.0,12.0,17.0,15.0,16.0,18.0
558,8.0,16.0,25.0,13.0,19.0,9.0
559,0.0,4.0,28.0,13.0,26.0,19.0
560,4.0,22.0,16.0,13.0,16.0,19.0
561,8.0,12.0,19.0,16.0,19.0,16.0
562,2.0,22.0,25.0,11.0,14.0,16.0
563,0.0,15.0,14.0,24.0,20.0,17.0
564,10.0,17.0,11.0,18.0,18.0,16.0
565,0.0,18.0,18.0,12.0,23.0,19.0
566,0.0,13.0,19.0,11.0,20.0,27.0
567,0.0,15.0,18.0,24.0,15.0,18.0
568,0.0,4.0,18.0,28.0,19.0,21.0
569,3.0,18.0,12.0,17.0,18.0,22.0
570,16.0,17.0,15.0,12.0,14.0,16.0
571,1.0,17.0,18.0,22.0,12.0,20.0
572,3.0,19.0,18.0,20.0,10.0,20.0
573,12.0,15.0,23.0,16.0,15.0,9.0
574,0.0,11.0,22.0,14.0,20.0,23.0
575,0.0,14.0,16.0,14.0,23.0,23.0
576,14.0,14.0,19.0,14.0,14.0,15.0
577,0.0,11.0,18.0,22.0,22.0,17.0
578,11.0,18.0,14.0,17.0,13.0,17.0
579,0.0,5.0,27.0,19.0,22.0,17.0
580,0.0,5.0,15.0,22.0,28.0,20.0
581,6.0,16.0,16.0,21.0,14.0,17.0
582,0.0,15.0,14.0,21.0,27.0,13.0
583,12.0,15.0,18.0,16.0,13.0,16.0
584,0.0,21.0,14.0,23.0,17.0,15.0
585,3.0,22.0,17.0,14.0,19.0,15.0
586,9.0,14.0,19.0,18.0,15.0,15.0
587,0.0,27.0,18.0,11.0,21.0,13.0
588,1.0,22.0,20.0,18.0,17.0,12.0
589,11.0,16.0,16.0,15.0,18.0,14.0
590,7.0,17.0,15.0,15.0,23.0,13.0
591,0.0,15.0,22.0,22.0,16.0,15.0
592,0.0,14.0,21.0,21.0,17.0,17.0
593,1.0,9.0,16.0,23.0,17.0,24.0
594,12.0,12.0,16.0,11.0,17.0,22.0
595,16.0,12.0,13.0,14.0,14.0,21.0
596,9.0,20.0,14.0,14.0,16.0,17.0
597,0.0,11.0,21.0,23.0,14.0,21.0
598,0.0,8.0,21.0,21.0,20.0,20.0
599,10.0,18.0,21.0,13.0,15.0,13.0
600,1.0,20.0,21.0,16.0,19.0,13.0
601,14.0,16.0,15.0,11.0,22.0,12.0
602,0.0,21.0,15.0,18.0,12.0,24.0
603,6.0,17.0,20.0,19.0,18.0,10.0
604,1.0,20.0,16.0,18.0,19.0,16.0
605,0.0,19.0,19.0,17.0,17.0,18.0
606,7.0,16.0,22.0,15.0,19.0,11.0
607,8.0,15.0,21.0,17.0,13.0,16.0
608,4.0,22.0,10.0,14.0,17.0,23.0
609,2.0,19.0,22.0,17.0,19.0,11.0
610,0.0,12.0,22.0,20.0,22.0,14.0
611,21.0,13.0,20.0,10.0,11.0,15.0
612,0.0,16.0,19.0,15.0,22.0,18.0
613,9.0,11.0,14.0,15.0,18.0,23.0
614,7.0,16.0,16.0,22.0,17.0,12.0
615,15.0,10.0,14.0,15.0,18.0,18.0
616,11.0,15.0,14.0,13.0,16.0,21.0
617,13.0,9.0,16.0,16.0,15.0,21.0
618,18.0,17.0,10.0,14.0,13.0,18.0
619,11.0,12.0,14.0,17.0,17.0,19.0
620,10.0,11.0,23.0,12.0,13.0,21.0
621,0.0,18.0,29.0,18.0,12.0,13.0
622,3.0,19.0,26.0,15.0,14.0,13.0
623,5.0,18.0,18.0,14.0,17.0,18.0
624,4.0,15.0,17.0,20.0,20.0,14.0
625,5.0,21.0,17.0,18.0,16.0,13.0
626,0.0,14.0,14.0,17.0,24.0,21.0
627,7.0,16.0,15.0,18.0,16.0,18.0
628,0.0,4.0,23.0,19.0,19.0,25.0
629,1.0,18.0,17.0,16.0,17.0,21.0
630,16.0,13.0,13.0,16.0,12.0,20.0
631,9.0,16.0,9.0,18.0,18.0,20.0
632,16.0,15.0,14.0,17.0,9.0,19.0
633,2.0,16.0,23.0,15.0,15.0,19.0
634,20.0,13.0,11.0,14.0,13.0,19.0
635,0.0,14.0,13.0,18.0,22.0,23.0
636,16.0,10.0,17.0,16.0,18.0,13.0
637,2.0,15.0,21.0,16.0,17.0,19.0
638,12.0,20.0,11.0,17.0,16.0,14.0
639,0.0,21.0,22.0,9.0,19.0,19.0
640,10.0,17.0,17.0,16.0,16.0,14.0
641,0.0,20.0,15.0,17.0,24.0,14.0
642,11.0,13.0,18.0,18.0,14.0,16.0
643,0.0,21.0,18.0,19.0,14.0,18.0
644,5.0,19.0,15.0,18.0,20.0,13.0
645,0.0,24.0,13.0,12.0,20.0,21.0
646,0.0,19.0,15.0,16.0,11.0,29.0
647,0.0,17.0,23.0,17.0,15.0,18.0
648,0.0,15.0,25.0,17.0,19.0,14.0
649,15.0,14.0,19.0,14.0,15.0,13.0
650,0.0,14.0,13.0,24.0,19.0,20.0
651,0.0,7.0,25.0,31.0,17.0,10.0
652,0.0,11.0,20.0,19.0,23.0,17.0
653,16.0,10.0,17.0,16.0,14.0,17.0
654,18.0,20.0,8.0,18.0,12.0,14.0
655,7.0,17.0,15.0,17.0,14.0,20.0
656,0.0,14.0,16.0,15.0,21.0,24.0
657,14.0,9.0,18.0,14.0,21.0,14.0
658,6.0,18.0,17.0,20.0,13.0,16.0
659,13.0,25.0,11.0,17.0,12.0,12.0
660,16.0,11.0,16.0,16.0,14.0,17.0
661,10.0,16.0,15.0,15.0,17.0,17.0
662,0.0,17.0,16.0,17.0,20.0,20.0
663,0.0,5.0,19.0,20.0,20.0,26.0
664,12.0,16.0,15.0,14.0,15.0,18.0
665,13.0,17.0,16.0,11.0,18.0,15.0
666,2.0,15.0,7.0,26.0,16.0,24.0
667,1.0,24.0,22.0,17.0,12.0,14.0
668,3.0,10.0,13.0,18.0,27.0,19.0
669,11.0,16.0,16.0,16.0,14.0,17.0
670,0.0,18.0,16.0,19.0,20.0,17.0
671,0.0,15.0,16.0,28.0,15.0,16.0
672,0.0,19.0,15.0,17.0,20.0,19.0
673,0.0,14.0,16.0,19.0,17.0,24.0
674,5.0,12.0,16.0,19.0,22.0,16.0
675,0.0,21.0,20.0,16.0,12.0,21.0
676,8.0,16.0,24.0,15.0,17.0,10.0
677,2.0,9.0,18.0,23.0,13.0,25.0
678,2.0,22.0,18.0,13.0,18.0,17.0
679,0.0,11.0,19.0,17.0,22.0,21.0
680,0.0,11.0,21.0,21.0,18.0,19.0
681,0.0,19.0,18.0,15.0,18.0,20.0
682,16.0,20.0,9.0,18.0,14.0,13.0
683,11.0,18.0,17.0,12.0,17.0,15.0
684,3.0,13.0,25.0,16.0,18.0,15.0
685,16.0,18.0,14.0,17.0,17.0,8.0
686,7.0,24.0,20.0,16.0,14.0,9.0
687,5.0,16.0,14.0,17.0,22.0,16.0
688,7.0,13.0,17.0,20.0,16.0,17.0
689,8.0,14.0,12.0,16.0,25.0,15.0
690,0.0,24.0,12.0,16.0,17.0,21.0
691,16.0,10.0,17.0,13.0,17.0,17.0
692,0.0,12.0,13.0,26.0,20.0,19.0
693,0.0,14.0,19.0,13.0,25.0,19.0
694,5.0,15.0,16.0,15.0,20.0,19.0
695,0.0,18.0,17.0,17.0,24.0,14.0
696,0.0,10.0,19.0,22.0,13.0,26.0
697,9.0,18.0,22.0,13.0,14.0,14.0
698,0.0,12.0,21.0,18.0,18.0,21.0
699,0.0,15.0,23.0,16.0,20.0,16.0
700,7.0,17.0,14.0,17.0,20.0,15.0
701,6.0,18.0,21.0,15.0,16.0,14.0
702,14.0,15.0,15.0,10.0,21.0,15.0
703,0.0,3.0,22.0,16.0,27.0,22.0
704,15.0,9.0,11.0,25.0,17.0,13.0
705,0.0,20.0,19.0,20.0,18.0,13.0
706,24.0,14.0,12.0,13.0,12.0,15.0
707,4.0,14.0,18.0,20.0,20.0,14.0
708,0.0,14.0,23.0,22.0,15.0,16.0
709,6.0,20.0,11.0,13.0,20.0,20.0
710,5.0,14.0,14.0,22.0,20.0,15.0
711,14.0,13.0,11.0,15.0,15.0,22.0
712,9.0,20.0,12.0,13.0,20.0,16.0
713,12.0,19.0,17.0,18.0,16.0,8.0
714,0.0,18.0,21.0,16.0,14.0,21.0
715,9.0,18.0,20.0,13.0,11.0,19.0
716,0.0,14.0,19.0,19.0,15.0,23.0
717,0.0,15.0,23.0,18.0,17.0,17.0
718,7.0,15.0,21.0,24.0,11.0,12.0
719,18.0,13.0,13.0,15.0,12.0,19.0
720,3.0,17.0,20.0,12.0,18.0,20.0
721,2.0,9.0,24.0,18.0,18.0,19.0
722,3.0,17.0,16.0,16.0,22.0,16.0
723,2.0,15.0,12.0,16.0,23.0,22.0
724,9.0,15.0,17.0,14.0,20.0,15.0
725,0.0,12.0,19.0,22.0,21.0,16.0
726,0.0,25.0,20.0,14.0,15.0,16.0
727,0.0,5.0,24.0,17.0,22.0,22.0
728,0.0,6.0,18.0,18.0,24.0,24.0
729,11.0,15.0,17.0,18.0,14.0,15.0
730,9.0,15.0,17.0,18.0,15.0,16.0
731,9.0,14.0,19.0,11.0,12.0,25.0
732,4.0,12.0,19.0,15.0,20.0,20.0
733,5.0,20.0,13.0,19.0,20.0,13.0
734,0.0,8.0,27.0,20.0,12.0,23.0
735,0.0,23.0,16.0,18.0,19.0,14.0
736,3.0,24.0,20.0,8.0,15.0,20.0
737,0.0,5.0,23.0,18.0,23.0,21.0
738,6.0,20.0,17.0,15.0,16.0,16.0
739,8.0,16.0,16.0,13.0,18.0,19.0
740,11.0,16.0,13.0,22.0,15.0,13.0
741,0.0,9.0,18.0,23.0,20.0,20.0
742,5.0,24.0,21.0,19.0,12.0,9.0
743,5.0,22.0,14.0,15.0,14.0,20.0
744,14.0,8.0,14.0,21.0,20.0,13.0
745,5.0,15.0,18.0,21.0,16.0,15.0
746,11.0,19.0,13.0,15.0,14.0,18.0
747,5.0,14.0,25.0,14.0,14.0,18.0
748,14.0,17.0,20.0,10.0,11.0,18.0
749,9.0,20.0,15.0,14.0,21.0,11.0
750,3.0,17.0,18.0,20.0,13.0,19.0
751,0.0,9.0,25.0,20.0,23.0,13.0
752,10.0,10.0,13.0,19.0,18.0,20.0
753,0.0,7.0,24.0,15.0,21.0,23.0
754,1.0,19.0,15.0,24.0,15.0,16.0
755,14.0,19.0,11.0,14.0,13.0,19.0
756,8.0,14.0,18.0,14.0,20.0,16.0
757,7.0,15.0,14.0,22.0,18.0,14.0
758,11.0,20.0,12.0,11.0,23.0,13.0
759,0.0,16.0,20.0,20.0,22.0,12.0
760,4.0,18.0,18.0,25.0,18.0,7.0
761,0.0,11.0,17.0,18.0,24.0,20.0
762,0.0,16.0,16.0,20.0,17.0,21.0
763,4.0,15.0,20.0,11.0,21.0,19.0
764,9.0,18.0,17.0,19.0,12.0,15.0
765,0.0,10.0,20.0,20.0,26.0,14.0
766,2.0,16.0,19.0,14.0,24.0,15.0
767,2.0,14.0,19.0,19.0,24.0,12.0
768,9.0,19.0,16.0,16.0,15.0,15.0
769,2.0,15.0,14.0,18.0,23.0,18.0
770,3.0,16.0,19.0,16.0,15.0,21.0
771,13.0,20.0,19.0,14.0,11.0,13.0
772,2.0,15.0,19.0,17.0,18.0,19.0
773,0.0,19.0,19.0,24.0,17.0,11.0
774,7.0,20.0,12.0,25.0,14.0,12.0
775,1.0,18.0,19.0,14.0,21.0,17.0
776,1.0,26.0,17.0,14.0,18.0,14.0
777,8.0,17.0,18.0,16.0,18.0,13.0
778,4.0,19.0,13.0,15.0,18.0,21.0
779,0.0,10.0,11.0,22.0,29.0,18.0
780,0.0,16.0,18.0,18.0,18.0,20.0
781,9.0,16.0,16.0,17.0,14.0,18.0
782,0.0,18.0,13.0,13.0,19.0,27.0
783,17.0,14.0,9.0,10.0,16.0,24.0
784,7.0,16.0,11.0,18.0,19.0,19.0
785,8.0,12.0,19.0,17.0,20.0,14.0
786,4.0,13.0,16.0,23.0,14.0,20.0
787,0.0,16.0,21.0,15.0,17.0,21.0
788,0.0,10.0,29.0,19.0,20.0,12.0
789,0.0,9.0,23.0,23.0,18.0,17.0
790,11.0,14.0,12.0,20.0,15.0,18.0
791,0.0,19.0,20.0,20.0,16.0,15.0
792,1.0,16.0,19.0,16.0,19.0,19.0
793,10.0,17.0,13.0,14.0,17.0,19.0
794,10.0,20.0,15.0,18.0,8.0,19.0
795,0.0,18.0,17.0,18.0,20.0,17.0
796,2.0,23.0,12.0,21.0,8.0,24.0
797,0.0,13.0,18.0,20.0,27.0,12.0
798,13.0,18.0,12.0,12.0,20.0,15.0
799,7.0,25.0,16.0,11.0,17.0,14.0
800,0.0,15.0,14.0,21.0,23.0,17.0
801,10.0,16.0,15.0,17.0,17.0,15.0
802,19.0,16.0,14.0,13.0,14.0,14.0
803,3.0,15.0,18.0,16.0,18.0,20.0
804,11.0,16.0,22.0,15.0,11.0,15.0
805,1.0,26.0,14.0,18.0,15.0,16.0
806,0.0,27.0,16.0,12.0,19.0,16.0
807,0.0,18.0,24.0,19.0,11.0,18.0
808,14.0,18.0,19.0,10.0,13.0,16.0
809,0.0,14.0,19.0,23.0,18.0,16.0
810,11.0,19.0,14.0,16.0,16.0,14.0
811,15.0,15.0,16.0,15.0,20.0,9.0
812,3.0,12.0,18.0,22.0,20.0,15.0
813,0.0,8.0,24.0,16.0,21.0,21.0
814,1.0,16.0,20.0,15.0,21.0,17.0
815,7.0,17.0,22.0,17.0,7.0,20.0
816,0.0,0.0,14.0,33.0,13.0,30.0
817,0.0,9.0,24.0,17.0,16.0,24.0
818,13.0,13.0,17.0,14.0,15.0,18.0
819,0.0,7.0,20.0,21.0,16.0,26.0
820,0.0,9.0,24.0,23.0,21.0,13.0
821,11.0,13.0,15.0,22.0,16.0,13.0
822,3.0,22.0,16.0,19.0,18.0,12.0
823,20.0,16.0,15.0,6.0,20.0,13.0
824,11.0,21.0,13.0,15.0,14.0,16.0
825,0.0,14.0,18.0,21.0,17.0,20.0
826,4.0,16.0,23.0,19.0,13.0,15.0
827,0.0,18.0,15.0,19.0,19.0,19.0
828,1.0,19.0,13.0,22.0,18.0,17.0
829,0.0,6.0,22.0,14.0,20.0,28.0
830,13.0,19.0,19.0,9.0,17.0,13.0
831,0.0,17.0,16.0,21.0,14.0,22.0
832,7.0,12.0,18.0,20.0,16.0,17.0
833,0.0,20.0,14.0,22.0,17.0,17.0
834,0.0,20.0,19.0,15.0,16.0,20.0
835,0.0,21.0,18.0,18.0,13.0,20.0
836,0.0,17.0,19.0,17.0,20.0,17.0
837,0.0,5.0,25.0,16.0,22.0,22.0
838,4.0,16.0,20.0,18.0,16.0,16.0
839,0.0,3.0,28.0,18.0,23.0,18.0
840,3.0,21.0,15.0,13.0,19.0,19.0
841,16.0,14.0,15.0,13.0,13.0,19.0
842,15.0,12.0,17.0,11.0,17.0,18.0
843,0.0,21.0,14.0,14.0,17.0,24.0
844,12.0,16.0,17.0,13.0,16.0,16.0
845,0.0,16.0,26.0,13.0,18.0,17.0
846,6.0,13.0,18.0,17.0,21.0,15.0
847,0.0,21.0,18.0,20.0,17.0,14.0
848,9.0,19.0,14.0,14.0,17.0,17.0
849,0.0,2.0,16.0,16.0,28.0,28.0
850,0.0,3.0,16.0,28.0,18.0,25.0
851,0.0,22.0,22.0,13.0,18.0,15.0
852,6.0,18.0,21.0,16.0,17.0,12.0
853,0.0,11.0,16.0,23.0,25.0,15.0
854,0.0,19.0,16.0,20.0,15.0,20.0
855,7.0,17.0,19.0,15.0,18.0,14.0
856,8.0,22.0,16.0,13.0,13.0,18.0
857,5.0,23.0,14.0,16.0,19.0,13.0
858,18.0,16.0,19.0,10.0,16.0,11.0
859,1.0,23.0,15.0,18.0,13.0,20.0
860,14.0,27.0,11.0,7.0,16.0,15.0
861,1.0,20.0,24.0,21.0,8.0,16.0
862,2.0,11.0,16.0,18.0,23.0,20.0
863,0.0,26.0,15.0,13.0,19.0,17.0
864,0.0,10.0,18.0,14.0,19.0,29.0
865,0.0,16.0,23.0,13.0,21.0,17.0
866,0.0,12.0,22.0,18.0,21.0,17.0
867,24.0,13.0,12.0,14.0,11.0,16.0
868,7.0,11.0,18.0,18.0,20.0,16.0
869,16.0,15.0,13.0,11.0,18.0,17.0
870,0.0,14.0,14.0,18.0,20.0,24.0
871,7.0,15.0,14.0,18.0,21.0,15.0
872,0.0,17.0,24.0,22.0,12.0,15.0
873,14.0,10.0,14.0,19.0,9.0,24.0
874,12.0,15.0,20.0,10.0,14.0,19.0
875,18.0,16.0,16.0,11.0,16.0,13.0
876,9.0,17.0,20.0,12.0,17.0,15.0
877,3.0,23.0,17.0,20.0,13.0,14.0
878,4.0,15.0,14.0,21.0,19.0,17.0
879,0.0,16.0,18.0,18.0,16.0,22.0
880,5.0,19.0,22.0,14.0,17.0,13.0
881,7.0,17.0,15.0,15.0,17.0,19.0
882,7.0,22.0,15.0,14.0,14.0,18.0
883,17.0,17.0,15.0,15.0,14.0,12.0
884,0.0,18.0,21.0,15.0,14.0,22.0
885,1.0,22.0,17.0,17.0,17.0,16.0
886,9.0,22.0,17.0,12.0,10.0,20.0
887,0.0,8.0,20.0,18.0,20.0,24.0
888,0.0,7.0,27.0,21.0,22.0,13.0
889,9.0,14.0,16.0,21.0,18.0,12.0
890,16.0,13.0,15.0,13.0,18.0,15.0
891,12.0,18.0,18.0,13.0,12.0,17.0
892,0.0,12.0,20.0,17.0,21.0,20.0
893,1.0,17.0,11.0,21.0,23.0,17.0
894,10.0,14.0,15.0,17.0,20.0,14.0
895,0.0,15.0,26.0,19.0,16.0,14.0
896,0.0,12.0,21.0,20.0,19.0,18.0
897,0.0,15.0,20.0,20.0,18.0,17.0
898,0.0,15.0,19.0,23.0,17.0,16.0
899,1.0,20.0,20.0,17.0,19.0,13.0
900,14.0,15.0,11.0,24.0,18.0,8.0
901,0.0,7.0,29.0,20.0,19.0,15.0
902,0.0,8.0,22.0,18.0,26.0,16.0
903,0.0,14.0,20.0,18.0,15.0,23.0
904,3.0,16.0,16.0,16.0,19.0,20.0
905,12.0,20.0,14.0,14.0,15.0,15.0
906,8.0,21.0,10.0,16.0,19.0,16.0
907,0.0,9.0,29.0,18.0,19.0,15.0
908,7.0,21.0,17.0,19.0,9.0,17.0
909,0.0,25.0,12.0,9.0,21.0,23.0
910,6.0,23.0,19.0,14.0,19.0,9.0
911,11.0,15.0,20.0,19.0,15.0,10.0
912,10.0,17.0,14.0,16.0,16.0,17.0
913,13.0,14.0,15.0,15.0,17.0,16.0
914,0.0,10.0,19.0,18.0,22.0,21.0
915,4.0,19.0,17.0,14.0,10.0,26.0
916,0.0,5.0,17.0,21.0,24.0,23.0
917,8.0,21.0,11.0,17.0,10.0,23.0
918,10.0,20.0,19.0,10.0,12.0,19.0
919,0.0,15.0,17.0,20.0,19.0,19.0
920,0.0,6.0,16.0,21.0,21.0,26.0
921,13.0,19.0,19.0,13.0,12.0,14.0
922,4.0,21.0,12.0,13.0,20.0,20.0
923,8.0,21.0,12.0,21.0,13.0,15.0
924,13.0,11.0,18.0,13.0,16.0,19.0
925,1.0,16.0,18.0,20.0,18.0,17.0
926,8.0,13.0,18.0,24.0,19.0,8.0
927,12.0,17.0,14.0,17.0,19.0,11.0
928,8.0,16.0,23.0,16.0,12.0,15.0
929,0.0,13.0,12.0,23.0,21.0,21.0
930,0.0,9.0,18.0,22.0,15.0,26.0
931,0.0,13.0,21.0,13.0,24.0,19.0
932,5.0,15.0,16.0,17.0,20.0,17.0
933,9.0,16.0,20.0,18.0,13.0,14.0
934,4.0,18.0,14.0,15.0,18.0,21.0
935,16.0,16.0,24.0,13.0,10.0,11.0
936,0.0,14.0,20.0,16.0,22.0,18.0
937,12.0,14.0,14.0,15.0,19.0,16.0
938,12.0,12.0,14.0,17.0,16.0,19.0
939,1.0,21.0,11.0,18.0,18.0,21.0
940,0.0,16.0,29.0,19.0,17.0,9.0
941,0.0,11.0,20.0,20.0,15.0,24.0
942,9.0,17.0,19.0,11.0,13.0,21.0
943,0.0,17.0,17.0,23.0,19.0,14.0
944,12.0,16.0,23.0,13.0,12.0,14.0
945,7.0,19.0,17.0,16.0,18.0,13.0
946,10.0,14.0,16.0,14.0,18.0,18.0
947,6.0,13.0,16.0,21.0,15.0,19.0
948,11.0,19.0,11.0,13.0,18.0,18.0
949,3.0,14.0,15.0,19.0,17.0,22.0
950,11.0,17.0,20.0,11.0,20.0,11.0
951,12.0,23.0,15.0,10.0,12.0,18.0
952,0.0,10.0,20.0,18.0,21.0,21.0
953,0.0,14.0,18.0,14.0,21.0,23.0
954,15.0,20.0,10.0,11.0,13.0,21.0
955,0.0,4.0,18.0,24.0,30.0,14.0
956,20.0,16.0,12.0,16.0,11.0,15.0
957,12.0,28.0,12.0,14.0,9.0,15.0
958,5.0,12.0,19.0,23.0,20.0,11.0
959,0.0,21.0,14.0,17.0,20.0,18.0
960,11.0,20.0,11.0,22.0,19.0,7.0
961,0.0,15.0,18.0,14.0,22.0,21.0
962,12.0,13.0,22.0,10.0,12.0,21.0
963,5.0,17.0,21.0,18.0,15.0,14.0
964,0.0,12.0,19.0,22.0,22.0,15.0
965,4.0,13.0,13.0,15.0,22.0,23.0
966,7.0,13.0,17.0,14.0,22.0,17.0
967,0.0,19.0,20.0,16.0,17.0,18.0
968,9.0,14.0,10.0,15.0,19.0,23.0
969,10.0,12.0,20.0,14.0,14.0,20.0
970,13.0,14.0,17.0,19.0,10.0,17.0
971,9.0,17.0,16.0,13.0,18.0,17.0
972,0.0,4.0,24.0,18.0,27.0,17.0
973,0.0,18.0,12.0,22.0,18.0,20.0
974,2.0,15.0,16.0,17.0,15.0,25.0
975,8.0,20.0,20.0,16.0,15.0,11.0
976,11.0,15.0,15.0,19.0,13.0,17.0
977,0.0,19.0,15.0,17.0,21.0,18.0
978,2.0,17.0,21.0,15.0,14.0,21.0
979,14.0,13.0,19.0,14.0,15.0,15.0
980,0.0,3.0,25.0,22.0,17.0,23.0
981,12.0,14.0,16.0,16.0,15.0,17.0
982,0.0,17.0,19.0,21.0,14.0,19.0
983,14.0,12.0,19.0,11.0,16.0,18.0
984,0.0,12.0,16.0,25.0,12.0,25.0
985,5.0,15.0,15.0,15.0,20.0,20.0
986,4.0,13.0,18.0,17.0,15.0,23.0
987,9.0,15.0,13.0,15.0,14.0,24.0
988,0.0,15.0,23.0,17.0,17.0,18.0
989,0.0,5.0,18.0,19.0,22.0,26.0
990,3.0,14.0,18.0,17.0,23.0,15.0
991,0.0,16.0,20.0,17.0,17.0,20.0
992,0.0,13.0,18.0,18.0,19.0,22.0
993,0.0,9.0,19.0,26.0,18.0,18.0
994,0.0,4.0,27.0,24.0,17.0,18.0
995,4.0,21.0,17.0,19.0,14.0,15.0
996,9.0,22.0,12.0,18.0,13.0,16.0
997,0.0,17.0,13.0,23.0,17.0,20.0
998,9.0,12.0,14.0,17.0,12.0,26.0
999,6.0,17.0,17.0,12.0,25.0,13.0
1000,0.0,14.0,13.0,20.0,18.0,25.0
1001,18.0,20.0,15.0,8.0,16.0,13.0
1002,0.0,22.0,18.0,13.0,19.0,18.0
1003,1.0,15.0,14.0,24.0,18.0,18.0
1004,0.0,31.0,18.0,20.0,11.0,10.0
1005,0.0,18.0,17.0,21.0,17.0,17.0
1006,0.0,6.0,18.0,23.0,15.0,28.0
1007,0.0,6.0,20.0,20.0,22.0,22.0
1008,8.0,16.0,15.0,11.0,20.0,20.0
1009,0.0,11.0,23.0,20.0,16.0,20.0
1010,16.0,13.0,11.0,19.0,14.0,17.0
1011,1.0,21.0,19.0,14.0,21.0,14.0
1012,10.0,15.0,15.0,17.0,11.0,22.0
1013,0.0,14.0,17.0,22.0,18.0,19.0
1014,14.0,14.0,9.0,12.0,17.0,24.0
1015,8.0,14.0,18.0,14.0,17.0,19.0
1016,7.0,21.0,16.0,17.0,15.0,14.0
1017,10.0,20.0,13.0,18.0,11.0,18.0
1018,12.0,12.0,14.0,16.0,16.0,20.0
1019,11.0,17.0,19.0,12.0,21.0,10.0
1020,0.0,16.0,13.0,24.0,20.0,17.0
1021,0.0,12.0,19.0,14.0,20.0,25.0
1022,0.0,15.0,23.0,14.0,16.0,22.0
1023,17.0,13.0,17.0,11.0,15.0,17.0
1024,0.0,2.0,21.0,25.0,20.0,22.0
1025,1.0,25.0,17.0,15.0,16.0,16.0
1026,4.0,14.0,13.0,19.0,28.0,12.0
1027,8.0,17.0,17.0,18.0,16.0,14.0
1028,10.0,12.0,24.0,12.0,10.0,22.0
1029,12.0,11.0,17.0,17.0,19.0,14.0
1030,16.0,13.0,18.0,17.0,11.0,15.0
1031,0.0,4.0,17.0,24.0,28.0,17.0
1032,3.0,17.0,14.0,17.0,15.0,24.0
1033,11.0,16.0,11.0,13.0,19.0,20.0
1034,0.0,12.0,18.0,23.0,13.0,24.0
1035,6.0,22.0,15.0,9.0,18.0,20.0
1036,10.0,16.0,13.0,18.0,16.0,17.0
1037,12.0,8.0,20.0,20.0,12.0,18.0
1038,0.0,24.0,14.0,20.0,19.0,13.0
1039,7.0,15.0,17.0,18.0,21.0,12.0
1040,10.0,18.0,21.0,9.0,19.0,13.0
1041,0.0,18.0,22.0,17.0,14.0,19.0
1042,12.0,14.0,15.0,19.0,16.0,14.0
1043,14.0,18.0,17.0,17.0,14.0,10.0
1044,10.0,18.0,9.0,16.0,15.0,22.0
1045,0.0,15.0,23.0,26.0,13.0,13.0
1046,0.0,0.0,25.0,18.0,32.0,15.0
1047,0.0,15.0,25.0,16.0,15.0,19.0
1048,13.0,22.0,11.0,15.0,14.0,15.0
1049,6.0,18.0,17.0,13.0,18.0,18.0
1050,6.0,20.0,23.0,14.0,17.0,10.0
1051,7.0,13.0,16.0,22.0,13.0,19.0
1052,0.0,10.0,25.0,13.0,24.0,18.0
1053,0.0,22.0,9.0,25.0,15.0,19.0
1054,11.0,16.0,19.0,16.0,17.0,11.0
1055,0.0,11.0,20.0,18.0,18.0,23.0
1056,5.0,17.0,23.0,15.0,15.0,15.0
1057,0.0,18.0,21.0,19.0,18.0,14.0
1058,14.0,19.0,9.0,16.0,18.0,14.0
1059,7.0,13.0,17.0,18.0,21.0,14.0
1060,9.0,19.0,13.0,18.0,15.0,16.0
1061,0.0,18.0,23.0,11.0,14.0,24.0
1062,9.0,12.0,25.0,19.0,15.0,10.0
1063,0.0,24.0,16.0,19.0,20.0,11.0
1064,9.0,17.0,11.0,14.0,20.0,19.0
1065,2.0,11.0,20.0,25.0,16.0,16.0
1066,0.0,6.0,20.0,23.0,20.0,21.0
1067,0.0,10.0,20.0,18.0,21.0,21.0
1068,16.0,13.0,16.0,17.0,17.0,11.0
1069,14.0,19.0,14.0,11.0,12.0,20.0
1070,10.0,16.0,21.0,14.0,13.0,16.0
1071,5.0,19.0,17.0,21.0,17.0,11.0
